ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,geneID,symbol
GO:0051209,release of sequestered calcium ion into cytosol,3/374,116/18493,0.41731381410112933,0.4721257800619705,0.2181066083346368,3,bp,NAC,2247/581/25,FGF2/BAX/ABL1
hsa04270,Vascular smooth muscle contraction,7/344,132/7844,0.35867688607552645,0.4739239134239744,0.17187864175482484,7,kg,NAC,2778/387/5594/5320/5894/5605/5578,GNAS/RHOA/MAPK1/PLA2G2A/RAF1/MAP2K2/PRKCA
hsa04924,Renin secretion,4/344,69/7844,0.35867001901854934,0.4739239134239744,0.17187864175482484,4,kg,NAC,2778/5534/5532/5533,GNAS/PPP3R1/PPP3CB/PPP3CC
hsa04974,Protein digestion and absorption,5/344,90/7844,0.3604211274358797,0.4739239134239744,0.17187864175482484,5,kg,NAC,1301/1277/1278/1281/1286,COL11A1/COL1A1/COL1A2/COL3A1/COL4A4
GO:0003756,protein disulfide isomerase activity,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,3690,ITGB3
GO:0003951,NAD+ kinase activity,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,55750,AGK
GO:0008409,5'-3' exonuclease activity,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,2237,FEN1
GO:0008656,cysteine-type endopeptidase activator activity involved in apoptotic process,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,836,CASP3
GO:0016864,"intramolecular oxidoreductase activity, transposing S-S bonds",1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,3690,ITGB3
GO:0030275,LRR domain binding,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,3845,KRAS
GO:0030676,Rac guanyl-nucleotide exchange factor activity,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,7074,TIAM1
GO:0042834,peptidoglycan binding,1/377,17/17632,0.3076043445124854,0.4761875047517956,0.3010864124004642,1,mf,NAC,7097,TLR2
hsa04672,Intestinal immune network for IgA production,3/344,49/7844,0.36451267527543973,0.4766704215140366,0.17287472164595755,3,kg,NAC,3695/9020/958,ITGB7/MAP3K14/CD40
GO:1903051,negative regulation of proteolysis involved in cellular protein catabolic process,2/374,71/18493,0.4222899035113893,0.4776405522400346,0.2206542520056473,2,bp,NAC,11011/56658,TLK2/TRIM39
GO:0006706,steroid catabolic process,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,6696,SPP1
GO:0010575,positive regulation of vascular endothelial growth factor production,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,3553,IL1B
GO:0031440,regulation of mRNA 3'-end processing,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,891,CCNB1
GO:0032372,negative regulation of sterol transport,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,4790,NFKB1
GO:0032375,negative regulation of cholesterol transport,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,4790,NFKB1
GO:0034067,protein localization to Golgi apparatus,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,91949,COG7
GO:0036151,phosphatidylcholine acyl-chain remodeling,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,5320,PLA2G2A
GO:0039694,viral RNA genome replication,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,6598,SMARCB1
GO:0044550,secondary metabolite biosynthetic process,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,7474,WNT5A
GO:0044788,modulation by host of viral process,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,9126,SMC3
GO:0045932,negative regulation of muscle contraction,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,5294,PIK3CG
GO:0060122,inner ear receptor cell stereocilium organization,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,3280,HES1
GO:0060384,innervation,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,5979,RET
GO:0071280,cellular response to copper ion,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,1616,DAXX
GO:0097066,response to thyroid hormone,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,10891,PPARGC1A
GO:1905563,negative regulation of vascular endothelial cell proliferation,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,5468,PPARG
GO:2000463,positive regulation of excitatory postsynaptic potential,1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,784,CACNB3
GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",1/374,27/18493,0.4242223755107376,0.4777581015390323,0.22070855592210184,1,bp,NAC,861,RUNX1
GO:0051283,negative regulation of sequestering of calcium ion,3/374,118/18493,0.42807912003375326,0.4819861387404218,0.22266177028329742,3,bp,NAC,2247/581/25,FGF2/BAX/ABL1
GO:0007416,synapse assembly,4/374,165/18493,0.4288773649356392,0.4827693267813095,0.22302357744253343,4,bp,NAC,7097/4915/999/7474,TLR2/NTRK2/CDH1/WNT5A
GO:0019226,transmission of nerve impulse,2/374,72/18493,0.4292537292046825,0.48307736024159414,0.2231658787870341,2,bp,NAC,27092/4915,CACNG4/NTRK2
GO:0034703,cation channel complex,6/379,219/19659,0.24846896655374445,0.4868648668958506,0.34637210131247453,6,cc,NAC,27092/784/783/781/785/2892,CACNG4/CACNB3/CACNB2/CACNA2D1/CACNB4/GRIA3
GO:0035770,ribonucleoprotein granule,6/379,219/19659,0.24846896655374445,0.4868648668958506,0.34637210131247453,6,cc,NAC,5433/80153/3981/4137/8651/2690,POLR2D/EDC3/LIG4/MAPT/SOCS1/GHR
GO:0048284,organelle fusion,3/374,119/18493,0.43343556438804154,0.48766685629592327,0.22528607526993646,3,bp,NAC,581/664/208,BAX/BNIP3/AKT2
GO:0002026,regulation of the force of heart contraction,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,4846,NOS3
GO:0007020,microtubule nucleation,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,3303,HSPA1A
GO:0009065,glutamine family amino acid catabolic process,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,4846,NOS3
GO:0010894,negative regulation of steroid biosynthetic process,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,4790,NFKB1
GO:0032692,negative regulation of interleukin-1 production,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,7128,TNFAIP3
GO:0032958,inositol phosphate biosynthetic process,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,2247,FGF2
GO:0034368,protein-lipid complex remodeling,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,5320,PLA2G2A
GO:0034369,plasma lipoprotein particle remodeling,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,5320,PLA2G2A
GO:0035025,positive regulation of Rho protein signal transduction,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,1281,COL3A1
GO:0035456,response to interferon-beta,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,6772,STAT1
GO:0042730,fibrinolysis,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,5328,PLAU
GO:0044030,regulation of DNA methylation,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,4609,MYC
GO:0045822,negative regulation of heart contraction,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,5294,PIK3CG
GO:0060260,regulation of transcription initiation from RNA polymerase II promoter,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,7157,TP53
GO:0090022,regulation of neutrophil chemotaxis,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,7060,THBS4
GO:1902668,negative regulation of axon guidance,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,7474,WNT5A
GO:1902745,positive regulation of lamellipodium organization,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,2475,MTOR
GO:2000036,regulation of stem cell population maintenance,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,655,BMP7
GO:2000765,regulation of cytoplasmic translation,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,2475,MTOR
GO:2001025,positive regulation of response to drug,1/374,28/18493,0.43588385236327654,0.48808613277725943,0.22547976723754456,1,bp,NAC,10013,HDAC6
GO:0003924,GTPase activity,8/377,301/17632,0.3162415203027421,0.4882900158042339,0.3087386535816244,8,mf,NAC,4893/5881/2778/387/3265/55970/2788/3845,NRAS//GNAS/RHOA/HRAS/GNG12/GNG7/KRAS
GO:0042273,ribosomal large subunit biogenesis,2/374,73/18493,0.43617302635983823,0.4882936784028373,0.22557564650188705,2,bp,NAC,84231/4869,TRAF7/NPM1
GO:0030673,axolemma,1/379,15/19659,0.25331318458892393,0.4897388235385863,0.34841673108371296,1,cc,NAC,4137,MAPT
GO:0031462,Cul2-RING ubiquitin ligase complex,1/379,15/19659,0.25331318458892393,0.4897388235385863,0.34841673108371296,1,cc,NAC,9978,RBX1
GO:0038201,TOR complex,1/379,15/19659,0.25331318458892393,0.4897388235385863,0.34841673108371296,1,cc,NAC,2475,MTOR
GO:0003707,steroid hormone receptor activity,2/377,54/17632,0.32158127314149076,0.49021478095270604,0.30995565450559653,2,mf,NAC,3164/5468,NR4A1/PPARG
GO:0008408,3'-5' exonuclease activity,2/377,54/17632,0.32158127314149076,0.49021478095270604,0.30995565450559653,2,mf,NAC,5424/10111,POLD1/RAD50
GO:0030296,protein tyrosine kinase activator activity,1/377,18/17632,0.3224231445192295,0.49021478095270604,0.30995565450559653,1,mf,NAC,2074,ERCC6
GO:0034459,ATP-dependent 3'-5' RNA helicase activity,1/377,18/17632,0.3224231445192295,0.49021478095270604,0.30995565450559653,1,mf,NAC,8449,DHX16
GO:0070577,lysine-acetylated histone binding,1/377,18/17632,0.3224231445192295,0.49021478095270604,0.30995565450559653,1,mf,NAC,6597,SMARCA4
GO:0140033,acetylation-dependent protein binding,1/377,18/17632,0.3224231445192295,0.49021478095270604,0.30995565450559653,1,mf,NAC,6597,SMARCA4
GO:0051282,regulation of sequestering of calcium ion,3/374,120/18493,0.43877356804125256,0.4910880748448384,0.22686656590524443,3,bp,NAC,2247/581/25,FGF2/BAX/ABL1
GO:0001673,male germ cell nucleus,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,3014,H2AFX
GO:0008328,ionotropic glutamate receptor complex,2/379,52/19659,0.2651469640063484,0.4955655666569072,0.35256207283032237,2,cc,NAC,27092/2892,CACNG4/GRIA3
GO:0030014,CCR4-NOT complex,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,25904,CNOT10
GO:0043195,terminal bouton,2/379,51/19659,0.257976291184521,0.4955655666569072,0.35256207283032237,2,cc,NAC,4915/63923,NTRK2/TNN
GO:0071004,U2-type prespliceosome,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,23451,SF3B1
GO:0071010,prespliceosome,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,23451,SF3B1
GO:0097038,perinuclear endoplasmic reticulum,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,5295,PIK3R1
GO:0097440,apical dendrite,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,10891,PPARGC1A
GO:0098688,parallel fiber to Purkinje cell synapse,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,2892,GRIA3
GO:0098831,presynaptic active zone cytoplasmic component,1/379,16/19659,0.2677193291135016,0.4955655666569072,0.35256207283032237,1,cc,NAC,1499,CTNNB1
GO:0032507,maintenance of protein location in cell,2/374,74/18493,0.44304674580662506,0.4956348348069833,0.22896701971677952,2,bp,NAC,207/6500,AKT1/SKP1
GO:0086001,cardiac muscle cell action potential,2/374,74/18493,0.44304674580662506,0.4956348348069833,0.22896701971677952,2,bp,NAC,783/781,CACNB2/CACNA2D1
hsa00020,Citrate cycle (TCA cycle),2/344,30/7844,0.38137927981793285,0.49600146774135523,0.17988553894202186,2,kg,NAC,3418/3417,IDH2/IDH1
GO:0003413,chondrocyte differentiation involved in endochondral bone morphogenesis,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7048,TGFBR2
GO:0006929,substrate-dependent cell migration,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,2335,FN1
GO:0019098,reproductive behavior,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,23542,MAPK8IP2
GO:0021799,cerebral cortex radially oriented cell migration,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,1499,CTNNB1
GO:0030970,"retrograde protein transport, ER to cytosol",1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7184,HSP90B1
GO:0031365,N-terminal protein amino acid modification,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,2033,EP300
GO:0034243,regulation of transcription elongation from RNA polymerase II promoter,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,2146,EZH2
GO:0044068,modulation by symbiont of host cellular process,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,841,CASP8
GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,10125,RASGRP1
GO:0046471,phosphatidylglycerol metabolic process,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,5320,PLA2G2A
GO:0050690,regulation of defense response to virus by virus,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,567,B2M
GO:0050718,positive regulation of interleukin-1 beta secretion,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7474,WNT5A
GO:0055022,negative regulation of cardiac muscle tissue growth,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7048,TGFBR2
GO:0060292,long-term synaptic depression,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,4137,MAPT
GO:0060536,cartilage morphogenesis,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7477,WNT7B
GO:0061099,negative regulation of protein tyrosine kinase activity,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,23624,CBLC
GO:0061117,negative regulation of heart growth,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7048,TGFBR2
GO:0071539,protein localization to centrosome,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,2932,GSK3B
GO:1900027,regulation of ruffle assembly,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,3265,HRAS
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,207,AKT1
GO:1903513,endoplasmic reticulum to cytosol transport,1/374,29/18493,0.44730976296257974,0.4979166426539675,0.2300211400198728,1,bp,NAC,7184,HSP90B1
GO:0016054,organic acid catabolic process,6/374,265/18493,0.44788927620633046,0.4983258258808545,0.23021016923533327,6,bp,NAC,2247/207/4846/2475/3667/208,FGF2/AKT1/NOS3/MTOR/IRS1/AKT2
GO:0046395,carboxylic acid catabolic process,6/374,265/18493,0.44788927620633046,0.4983258258808545,0.23021016923533327,6,bp,NAC,2247/207/4846/2475/3667/208,FGF2/AKT1/NOS3/MTOR/IRS1/AKT2
GO:0016796,"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",2/377,55/17632,0.3294467623360403,0.4996190085299746,0.31590181040927395,2,mf,NAC,2237/5424,FEN1/POLD1
GO:0004970,ionotropic glutamate receptor activity,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,2892,GRIA3
GO:0016018,cyclosporin A binding,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,5534,PPP3R1
GO:0016500,protein-hormone receptor activity,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,3480,IGF1R
GO:0031690,adrenergic receptor binding,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,2778,GNAS
GO:0034458,3'-5' RNA helicase activity,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,8449,DHX16
GO:0038191,neuropilin binding,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,25,ABL1
GO:0048156,tau protein binding,1/377,19/17632,0.33692561269887344,0.5020191629213214,0.31741939301630706,1,mf,NAC,10013,HDAC6
GO:0034308,primary alcohol metabolic process,2/374,76/18493,0.456653554786156,0.5078367623928333,0.23460390961621538,2,bp,NAC,3479/654,IGF1/BMP6
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",2/374,76/18493,0.456653554786156,0.5078367623928333,0.23460390961621538,2,bp,NAC,80153/2237,EDC3/FEN1
GO:0030695,GTPase regulator activity,8/377,309/17632,0.34174872025018754,0.5079357537883087,0.32116036710740814,8,mf,NAC,3725/4763/10125/7481/5296/10156/6654/9610,JUN/NF1/RASGRP1/WNT11/PIK3R2/RASA4/SOS1/RIN1
GO:0001773,myeloid dendritic cell activation,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,7048,TGFBR2
GO:0001825,blastocyst formation,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,64321,SOX17
GO:0006658,phosphatidylserine metabolic process,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,5320,PLA2G2A
GO:0021696,cerebellar cortex morphogenesis,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,5781,PTPN11
GO:0031338,regulation of vesicle fusion,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,208,AKT2
GO:0032786,"positive regulation of DNA-templated transcription, elongation",1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,2074,ERCC6
GO:0032814,regulation of natural killer cell activation,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,10125,RASGRP1
GO:0034367,protein-containing complex remodeling,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,5320,PLA2G2A
GO:0045879,negative regulation of smoothened signaling pathway,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,5925,RB1
GO:0045939,negative regulation of steroid metabolic process,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,4790,NFKB1
GO:0048384,retinoic acid receptor signaling pathway,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,2146,EZH2
GO:0070979,protein K11-linked ubiquitination,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,29089,UBE2T
GO:0099625,ventricular cardiac muscle cell membrane repolarization,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,781,CACNA2D1
GO:1902235,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,3303,HSPA1A
GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,7314,UBB
GO:1905508,protein localization to microtubule organizing center,1/374,30/18493,0.4585048533358461,0.5079736926356854,0.23466716689236536,1,bp,NAC,2932,GSK3B
GO:0005666,RNA polymerase III complex,1/379,17/19659,0.2818482490476245,0.5087302420569156,0.3619278673072794,1,cc,NAC,5437,POLR2H
GO:0031092,platelet alpha granule membrane,1/379,17/19659,0.2818482490476245,0.5087302420569156,0.3619278673072794,1,cc,NAC,3690,ITGB3
GO:0042101,T cell receptor complex,1/379,17/19659,0.2818482490476245,0.5087302420569156,0.3619278673072794,1,cc,NAC,6850,SYK
GO:0098878,neurotransmitter receptor complex,2/379,54/19659,0.2794857151293223,0.5087302420569156,0.3619278673072794,2,cc,NAC,27092/2892,CACNG4/GRIA3
GO:0099092,"postsynaptic density, intracellular component",1/379,17/19659,0.2818482490476245,0.5087302420569156,0.3619278673072794,1,cc,NAC,1499,CTNNB1
GO:0099524,postsynaptic cytosol,1/379,17/19659,0.2818482490476245,0.5087302420569156,0.3619278673072794,1,cc,NAC,2475,MTOR
GO:0060589,nucleoside-triphosphatase regulator activity,9/377,353/17632,0.343236138223105,0.5088774586591308,0.3217557933591819,9,mf,NAC,3725/4763/10125/7481/5296/10156/6654/7248/9610,JUN/NF1/RASGRP1/WNT11/PIK3R2/RASA4/SOS1/TSC1/RIN1
GO:0006639,acylglycerol metabolic process,3/374,124/18493,0.4599274797924022,0.5093098510627897,0.23528442821348025,3,bp,NAC,79718/5781/5294,TBL1XR1/PTPN11/PIK3CG
GO:0006997,nucleus organization,3/374,124/18493,0.4599274797924022,0.5093098510627897,0.23528442821348025,3,bp,NAC,891/3020/5578,CCNB1/H3F3A/PRKCA
hsa03020,RNA polymerase,2/344,31/7844,0.397130873953789,0.5109035027081177,0.18529008059294852,2,kg,NAC,5433/5437,POLR2D/POLR2H
hsa05310,Asthma,2/344,31/7844,0.397130873953789,0.5109035027081177,0.18529008059294852,2,kg,NAC,7124/958,TNF/CD40
GO:0001091,RNA polymerase II basal transcription factor binding,1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,7157,TP53
GO:0008329,signaling pattern recognition receptor activity,1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,7097,TLR2
GO:0016505,peptidase activator activity involved in apoptotic process,1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,836,CASP3
GO:0031418,L-ascorbic acid binding,1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,221120,ALKBH3
GO:0038187,pattern recognition receptor activity,1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,7097,TLR2
GO:0047555,"3',5'-cyclic-GMP phosphodiesterase activity",1/377,20/17632,0.3511184841013899,0.5129083738343833,0.32430448221955,1,mf,NAC,5576,PRKAR2A
GO:0032413,negative regulation of ion transmembrane transporter activity,2/374,77/18493,0.4633848399222291,0.5130176323338614,0.2369973014172566,2,bp,NAC,784/4318,CACNB3/MMP9
GO:0006638,neutral lipid metabolic process,3/374,125/18493,0.465163185579057,0.5148652534192292,0.2378508416928252,3,bp,NAC,79718/5781/5294,TBL1XR1/PTPN11/PIK3CG
GO:0002717,positive regulation of natural killer cell mediated immunity,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,10125,RASGRP1
GO:0006471,protein ADP-ribosylation,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,23409,SIRT4
GO:0006623,protein targeting to vacuole,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,30849,PIK3R4
GO:0007190,activation of adenylate cyclase activity,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,5894,RAF1
GO:0030201,heparan sulfate proteoglycan metabolic process,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,1499,CTNNB1
GO:0030431,sleep,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,2353,FOS
GO:0035774,positive regulation of insulin secretion involved in cellular response to glucose stimulus,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,5532,PPP3CB
GO:0048821,erythrocyte development,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,2068,ERCC2
GO:0099623,regulation of cardiac muscle cell membrane repolarization,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,781,CACNA2D1
GO:1902186,regulation of viral release from host cell,1/374,31/18493,0.46947377414245384,0.5184163324235642,0.23949132359462308,1,bp,NAC,9126,SMC3
GO:0009064,glutamine family amino acid metabolic process,2/374,78/18493,0.47006693472011496,0.5188276916190333,0.23968135803612128,2,bp,NAC,4846/23409,NOS3/SIRT4
GO:0043462,regulation of ATPase activity,2/374,78/18493,0.47006693472011496,0.5188276916190333,0.23968135803612128,2,bp,NAC,2255/7248,FGF10/TSC1
GO:0002478,antigen processing and presentation of exogenous peptide antigen,3/374,126/18493,0.470376553574255,0.5190476141388365,0.23978295501920577,3,bp,NAC,1147/567/8517,CHUK/B2M/IKBKG
GO:0120032,regulation of plasma membrane bounded cell projection assembly,4/374,175/18493,0.4735125361734789,0.5223855166839951,0.24132495639642468,4,bp,NAC,1969/3265/2475/5337,EPHA2/HRAS/MTOR/PLD1
GO:0001223,transcription coactivator binding,1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,4772,NFATC1
GO:0008649,rRNA methyltransferase activity,1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,29960,MRM2
GO:0010485,H4 histone acetyltransferase activity,1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,675,BRCA2
GO:0045182,translation regulator activity,2/377,59/17632,0.36063160457873367,0.522944656369363,0.3306502772522641,2,mf,NAC,1978/2475,EIF4EBP1/MTOR
GO:0050750,low-density lipoprotein particle receptor binding,1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,7184,HSP90B1
GO:0102567,"phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine)",1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,5320,PLA2G2A
GO:0102568,"phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine)",1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,5320,PLA2G2A
GO:0140102,"catalytic activity, acting on a rRNA",1/377,21/17632,0.3650083507544547,0.522944656369363,0.3306502772522641,1,mf,NAC,29960,MRM2
